date,new_confirmed,new_confirmed_smooth
2022-04-20,90825,84206.0
2022-04-21,81010,82295.57142857143
2022-04-22,75414,76846.42857142857
2022-04-23,64725,71915.14285714286
2022-04-24,34370,58940.142857142855
2022-04-25,80301,62794.42857142857
2022-04-26,76761,58201.28571428572
2022-04-27,0,54350.71428571428
2022-04-28,107990,52309.857142857145
2022-04-29,43262,48126.857142857145
2022-04-30,37771,44166.42857142857
2022-05-01,20084,50206.0
2022-05-02,51020,38595.142857142855
2022-05-03,49038,38065.142857142855
2022-05-04,42277,38392.71428571428
2022-05-05,26714,38466.57142857143
2022-05-06,39552,38306.0
2022-05-07,40064,37571.857142857145
2022-05-08,20601,36658.42857142857
2022-05-09,49896,37472.0
2022-05-10,43899,36041.857142857145
2022-05-11,35883,33951.857142857145
2022-05-12,32409,32908.28571428572
2022-05-13,29541,30790.571428571428
2022-05-14,25434,28992.85714285714
